,_id,tweet_id,text,author,date,location,sentiment,author_fav_count,author_followers,tweet_retweets,tweet_favs
187,a31a2fb6-d0e8-42b9-b2bc-e303e3dc46d3,1252197704463118337,"Big Changes Announced for #Honda #Motor #Europe, Spain and #Portugal: Miu Kato joined #Honda in 2000 Throughout his career at the company, he has held positions of responsibility in countries such as #Russia and the United States. The until now vice… https://t.co/E6zFCCq75g",TotalMotorcycle,2020-04-20 11:29:32,United States,neutral,,,,
188,e977c834-c1e0-4400-a82f-dbc5f13db18c,1252363394646065159,@jeontro EVERYONE WAS SO QUIET ABOUT IT I NEVER SAW THE HYUNDAI TWEET,h...⁷ DIANA DAY,2020-04-20 22:27:55,h^^py,neutral,,,,
189,63c01bf6-596f-4e1e-aac0-eed7467f0c69,1252363454121271304,"@namjoon_trash94 Hyundai posted it! Looks like a local selfie, isn't it? 😁",Claudia⁷ 🎗️ON the MOON 🌕,2020-04-20 22:28:09,Magic Shop ,neutral,,,,
190,75cde02f-5672-487c-9974-1d38163793a2,1252363869617414150,Elevate your daily drive behind the wheel of the 2020 Hyundai Santa Fe. Tap https://t.co/nzKHzpB2aI to see how you can lease the SUV for $249 per month! 😃 https://t.co/MOchdMgmKn,Hanford Hyundai,2020-04-20 22:29:48,"Hanford, CA",neutral,,,,
191,377a6149-d081-4d9d-a5c7-bd0feffc915e,1252354497180913668,Volkswagen Group definitely went back to the drawing board after seeing that video. 🤣 https://t.co/ErN5lR66qp,Neo,2020-04-20 21:52:34,"Pretoria, South Africa",neutral,,,,
192,9835efbe-d7bb-434e-85ab-c66a10609bf3,1252356104022974465,Volkswagen settles emissions class action with bulk of claimants https://t.co/A9GDbisGtZ,Mark Habersack,2020-04-20 21:58:57,Las Vegas Nevada,neutral,,,,
193,9e9c4814-fc66-4c89-87d7-a07051b3f174,1252357184907694082,Every time I listen to Purple Reign I think about senior year at Byrd skipping class in my Volkswagen 🥺,K.Emonn✨,2020-04-20 22:03:15,"Louisiana, USA",neutral,,,,
194,579e4057-1a9d-4915-9c7a-ccdaaac18ad1,1252358936469987328,"Don't submit then quit. Apply for jobs like ""Project Lead - Bentley"" at Volkswagen Group of America, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Engineering #Belmont, CA",TMJ-SFO Engin. Jobs,2020-04-20 22:10:12,"San Francisco, CA",neutral,,,,
195,88773623-551f-42ef-b8ea-d11c8d53f8c3,1252359536536481799,"@meganamram What, like in the back of a Volkswagen?",Anxious Giant,2020-04-20 22:12:35,United States,neutral,,,,
196,63ace485-557c-4684-bcf6-398824431266,1252361323129606146,was gonna make a web on the volkswagen forum?,Dr. Crowbotnik,2020-04-20 22:19:41,Eggmanland,neutral,,,,
197,7a621fe9-18c0-4336-9617-eccfa55c5829,1252362658474414082,"VOLKSWAGEN up! 1.0 5p. move up! BlueMotion Technology
12.100 € IVA esposta
https://t.co/zulqvQSS1v
#volkswagen #up!",AutoMaurig S.r.l.,2020-04-20 22:25:00,San Giovanni al Natisone,neutral,,,,
198,403acbcc-9c79-4af1-b9a2-0c5c27b6154e,1252363935086305283,"See our latest #AuburnHills, MI job and click to apply: PCMS Associate Analyst - https://t.co/21aFjpWSo4 #Engineering",TMJ-MIU Engin. Jobs,2020-04-20 22:30:04,"Auburn Hills, MI",neutral,,,,
199,c2ce75e0-11ca-424d-9a7c-aa80a0bce4a1,1252364926087122946,@UberFacts Like the back of a Volkswagen. Special shootout to @ThatKevinSmith without whom this tweet wouldn't be possibly.,You Dont Know,2020-04-20 22:34:00,,neutral,,,,
200,74fc604b-fb6d-426c-9ab5-1f76302a12b1,1252365462240784385,"2021 Volkswagen Tiguan to get a fresh face, better tech 
CarConnection - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica &gt; https://t.co/KYBQx9KENG https://t.co/g8DuI3zwiO",News Africa Noticia Bitcoin Forex Health Fitness,2020-04-20 22:36:08,Brasil,neutral,,,,
201,86d613c4-b57d-4fb0-a7d5-7168a2faee8f,1252365518385770497,"New issue focuses on UK's 2035 proposals, tuning electric cars, MINI's first electric car, revised Volkswagen e-up!, Volvo's new front-wheel drive XC40 T5 Plug-in Hybrid and a special look at Covid-19 plus much more. https://t.co/TPJBiRHgd2",Autovolt Magazine,2020-04-20 22:36:22,United Kingdom,neutral,,,,
202,d129915e-a3d0-47eb-a86a-6a487cf1bbd3,1252286866205880328,"‘Things were white-hot in and around Detroit in 1937 when it came to unionizing auto workers.’

https://t.co/SdXws9uFrH",Ella Septima-Hamer,2020-04-20 17:23:49,"Motown Bred, Harlem, NC, KS",neutral,,,,
203,695ac0dd-d02c-4ebf-a9f6-3debbc68dd0d,1252293207322435585,Ford sets a new standard for modern development in the automobile industry with @RedHat and @Sysdig. https://t.co/3S6ajTjcng https://t.co/UrQz0nC89h,CK,2020-04-20 17:49:01,UK,neutral,,,,
204,ec937480-72a5-43f2-8061-e2e97524b190,1252307552370597891,"(20) Daniel Oh on Twitter: "".@Ford built new #RedHat @OpenShift clusters with @Sysdig, gaining competences in #OpenShift and moved many stateful #apps onto the new platform. Learn more https://t.co/6Q84pcRhD7"" / Twitter https://t.co/txSZHqyJ3p https://t.co/Jyx4aIdKgy",Eric Carter,2020-04-20 18:46:01,"San Francisco, CA",neutral,,,,
205,ef545e46-9188-4347-8eed-f113ec022950,1252317247076315137,"Ford Updates Vocational Truck Offerings
#Ford #Vocational Truck #FSeries https://t.co/MaPthfTDcg",Equipment Today,2020-04-20 19:24:33,"Fort Atkinson, WI",neutral,,,,
206,d593649c-5843-47d1-a45d-5f03efa78959,1252322396176027652,@sworrall @stockotrader Ford Motor Company.,Nick Short,2020-04-20 19:45:00,Bath & Suffolk,neutral,,,,
207,5c0e8ce7-e57c-445c-b5bd-2d7224289290,1252323286366683138,"@3d_Cristina @nikolatrevor @nikolamotor So basically a Ford Escape and a Landrover are the same. While they are both SUV's there are many differences. Nikola Motor did not invent the semi truck, nor does the company have proprietary privileges to all semis.

So the color is the same and they both have tinted windows!?",Pravduh,2020-04-20 19:48:33,The interwebs,neutral,,,,
208,7647cdf2-e5a7-4899-b293-fb5bc9395245,1252328189889781777,"After creating a container-based application platform with #RedHat and #sysdig, @Ford has improved developer productivity and enhanced its security and compliance approach. Read our story here https://t.co/g5jeTL61Pu #RHInnovationAwards #RHSummit https://t.co/zMZfbYOVNm",Sysdig,2020-04-20 20:08:02,"San Francisco, CA",neutral,,,,
209,917bb262-b9d4-43f5-b39e-87de8d6241c1,1252328505922031616,@ReflectingMan @ahmed It was bought by my Dad and he gave it to the high school shop guy to bring it up to snuff so I could drive it to work at The Ford Motor company.  It was a 64 Fairlane.  Blue. It was slow and I guess my dad didn’t want it to be too fast....🤔,@SaysDana,2020-04-20 20:09:17,Switzerland,neutral,,,,
210,80da8580-ab2c-4696-b62f-2d5339ae81d8,1252334746132189185,"Ford Motor Company - Without Food Supply Chain, South Africa Could Face Very Different Crisis - https://t.co/dIrCFvHGIT https://t.co/UfJX98C3ob",automobilsport,2020-04-20 20:34:05,Spanien/Luxembourg,neutral,,,,
211,3440d808-62e1-4558-9c4c-93d09c5842ee,1252348132681068545,"🌟Ford Motor Company Fund Matches Donation💯
 
Read more at - https://t.co/9hzZXZ3zVO
 
For more information call @Ancira Ford - Floresville at (830) 216-4040 or send us an direct message.

#ThinkAncira #Ford #Floresville #Builttolendahand #Community https://t.co/hT9lu5CEsW",AnciraFordFloresville,2020-04-20 21:27:16,,neutral,,,,
212,1e497aa8-21af-4eff-bc58-1c72ae570c17,1252351125354737670,Ford Motor Company optimizes with container platform to speed delivery https://t.co/tg0ZSPbJc1,cyberpunk_fixer,2020-04-20 21:39:10,DC,neutral,,,,
213,29b0472c-509a-468d-9e0f-ac987ef1ca7b,1252363920074928129,"The full Turtle Trading strategy is more complex, however, in this article, we have coded the crux of the strategy in Python and traded on stocks such as Apple Inc., Kinder Morgan Inc., and Ford Motor Company. https://t.co/txSIIXtvt2",Quantra,2020-04-20 22:30:00,"Mumbai, India",neutral,,,,
214,d41a5c4d-fc2b-42db-8e61-a170f9da527e,1252363334285848576,@Toyota__Corolla Man crush rMonday?,Brock,2020-04-20 22:27:41,,neutral,,,,
215,c8b5e037-d495-4c2e-a8a0-8ea9cb616656,1252363946746499073,"If you're not watching @johnkrasinski's @somegoodnews you're missing out!

https://t.co/m3cCKJRv9b https://t.co/m3cCKJRv9b",CharlesBarkerToyota,2020-04-20 22:30:07,"1877 Laskin Rd, VA Beach, VA",neutral,,,,
216,e734a9b1-f069-448e-842f-93b1fee12a8f,1252363987674529795,@DougDeMuro Someone needs to get you a Toyota X Runner for review! https://t.co/3RazSaEguc,Hayaku Ikimasu 🌎,2020-04-20 22:30:17,U.S.A.,neutral,,,,
217,a8ac2a9a-1644-4737-8c66-d6d45dd1dcb6,1252364140800167938,@sebringraceway @Toyota_Hybrid Makes me wonder if you mixed Royal Crown and Crown Royal if it’s good,SebringFans.com,2020-04-20 22:30:53,"Sebring, Florida",neutral,,,,
218,015468cb-ac7b-4e5a-9756-4c44eba34103,1252364280793448449,Toyota Motor North America new chief executive officer Ted Ogawa takes the office amid unprecedented changes. https://t.co/rY4h6J71kD https://t.co/NqjM0uA4r7,Paul Williamsen,2020-04-20 22:31:27,"Plano, TX",neutral,,,,
219,ecbde3ec-8210-4c8f-a974-a88b4d620fe3,1252364564143804416,NOW WRECKING 2015 TOYOTA HILUX 2.4L 5 SPEED MANUAL UTE STOCK NUMBER W0250 CALL 1300 363 593 FOR INQUIRIES OR VISIT https://t.co/hwZMdsezQE https://t.co/iEhzVI9QQR,JCS Parts,2020-04-20 22:32:34,"Adelaide, South Australia",neutral,,,,
220,eb85ddab-f164-4b03-a676-5d4040dc60f7,1252364689989750785,Toyota/Lexus Introduce Three New BEVs In China https://t.co/yrsE0wqg2r https://t.co/EEY0EXZ7fY,Liberty Access Technologies,2020-04-20 22:33:04,,neutral,,,,
221,33fe992c-ea00-4ada-b4a9-3637cd7fc045,1252365936583032833,"Bismillahirrahmanirrahim

For Sale - Jual
Tomica Takara Tomy
Choro Q No. 16
Toyota Sienta
Rp. 75.000,- | US$ 5.25,- Loose
Paypal Ready

WhatsApp : +62 857-0304-0515
Line : 75corner

Order Now, ⬇ Visit Link Below… https://t.co/Z4F1BgFAmk",75 Corner,2020-04-20 22:38:01,"Bandung, Indonesia",neutral,,,,
222,d7db02ee-267f-4817-9723-90058d3659fe,1252366953261355009,"Toyota Camry 07/08 for sale, in good shape and good condition, buy and drive.",Ajala Jalingo,2020-04-20 22:42:04,Nigeria,neutral,,,,
223,dafc3078-2e3d-4f2c-add6-d7186b15e915,1252367185495781376,Ok but tell me why Toyota thinks @chelseahandler is Chelsea cutler ..... https://t.co/5ZvFvDh7vO,Nidia,2020-04-20 22:42:59,,neutral,,,,
224,ea97d55c-066d-4e2d-9d22-5df79c457085,1252367686681497601,"@stepstoolsarahx The only woman so beast she could no sell MULTIPLE dropkicks from Manami Toyota

https://t.co/RYHaZDiE07",Pun DMC,2020-04-20 22:44:59,"Louisville, KY",neutral,,,,
225,9e3e2428-1fe1-42e8-aff5-c74fdc5a6ab9,1252362076552441856,See how Audi compares to the competition. Tap https://t.co/0VzUbN7RQ8 to read our model research! 🔎 https://t.co/8Nm6CdhY3U,Audi Hoffman Estates,2020-04-20 22:22:41,"Hoffman Estates, IL",neutral,,,,
226,77c34af8-ab8d-469a-8f9d-dc1f17326d83,1252363393257795585,"@goonertom18 @premierleague What is Reina doing there??
why not David James",MUBEEN,2020-04-20 22:27:55,"Katsina, Nigeria",neutral,,,,
227,1c395dea-a70a-4b19-a61c-ab062d9ea60c,1252363794434555912,Yo please make me a free woman again still got 3 years over my head https://t.co/JVRPRgOR4r,audd,2020-04-20 22:29:31,,neutral,,,,
228,197c66c9-8831-42ed-8a1f-c0a69b913ecb,1252364080486084610,"@ChristopherHahn An Odyssey ""Touring""! The Audi of Honda minivans!",Stu Loeser,2020-04-20 22:30:39,Alongside @JessLoeser,neutral,,,,
229,19a105d0-fb47-4bf3-8633-540d6b91bcc0,1252365466070212615,"View Photos of the 2020 Audi R8 Spyder 
caranddriver - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica &gt; https://t.co/JFJiyusofi",News Africa Noticia Bitcoin Forex Health Fitness,2020-04-20 22:36:09,Brasil,neutral,,,,
230,b0737c6f-87e7-44c9-84d4-dd559b397e9a,1252365554570027010,"@AmericanOutlaws Centurylink Field, Providence Park, Alliance Stadium, Audi Stadium, Children's Mercy Park",Brandon Reyes,2020-04-20 22:36:30,"California, USA",neutral,,,,
231,155b7fee-5e6c-41a3-bbc7-56038f2048c6,1252367526270431232,"@Speedy_Matt_ Any 3.0 V6 diesel VW or Audi. Touareg, A6 or A8. 1 fuel stop and comfort enough that one coffee break at Perth to refresh you. Doesn’t have to be a sporting car to get the job done",Mark Benzie,2020-04-20 22:44:20,"Winchester, Hampshire, UK",neutral,,,,
232,a214364f-4025-4998-bde1-f277105d3aeb,1252367655475884033,"@mastropotato @newmacdroitwich The Audi, by a mile",Berversion,2020-04-20 22:44:51,Ireland,neutral,,,,
233,a3f2fcd6-3024-4bf1-b8dc-5a9365e85197,1252368137003036673,Anybody have an Infiniti Q50 or 2012-15 Audi A6?,MrHereandThere,2020-04-20 22:46:46,United States,neutral,,,,
234,fc827203-02cd-4cd9-b26a-2380f15f5a0f,1252367729606049795,"2020 BMW X7 xDrive40i | $9,750 incentive offered on this 30-mo. lease transfer in Santa Clarita, CA.  Details Here: https://t.co/MLGYDWp1Oc  Contact the private seller today. https://t.co/RiqQfzooOS",Swapalease.com,2020-04-20 22:45:09,"Cincinnati, USA, Canada",neutral,,,,
235,fac9f4bc-c703-4aec-a256-06347e698e87,1252367783444111365,@Baffa_Umar Use your certificate to buy Benz and BMW and stop walking under the sun,isah mohammed yusuf,2020-04-20 22:45:22,Federal Capital Territory,neutral,,,,
236,fdc1127b-2990-450a-9b01-673574c101bc,1252367855540043779,https://t.co/XoncnM2B5R we live!! @pritty_money @WBRC3 @DaSmokeOfNy @shawny_jay @ej_alwayz @MemphisPro @monarae_memoirs @HoodieMan1789 @IMINDABUILDN @BellaVendetta2 @EBLExclusiveBa1 @bmw_polo @CSkinner229 @LucksDani @DJLADIBUGGDAPL1 @PrinceSpazz,Follow Me On Caffeine Monte2020,2020-04-20 22:45:39,#330 #412 #608,neutral,,,,
237,fa0efebe-aa7f-41b0-8ec8-00997072a78d,1252367958153691144,See and be seen in the 2020 BMW 330i: a sports sedan others aspire to be. 📲 Tap to view our inventory and have this iconic ride delivered right to your door: https://t.co/fiwLcWJg5R https://t.co/KplcLtTtl7,BMW of Newport RI,2020-04-20 22:46:03,"Newport, RI",neutral,,,,
238,120fede7-dec6-4f67-86ee-3a3cf5ccd657,1252368250572165136,"Did you know?
In 1916, Franz Joseph Popp, Karl Rapp, and Camillo Castiglioni founded the company which is based in Munich Germany. They called the company Bayerische Motoren Werke which was later shortened to BMW.",BMW Community,2020-04-20 22:47:13,,neutral,,,,
239,86c0390b-a88b-4989-b2b9-9123526d6bfb,1252368259489251332,Hi everyone! Thanks to BMW for this journey from 1997 to 2020. @BMW  @BMWMotorsport https://t.co/t9sJ6wcgsh,halil,2020-04-20 22:47:15,Çinçin sevdalısı🥰,neutral,,,,
240,50fd4748-d964-40e5-9a15-adfb8a64aea9,1252368540432076800,"In a Crisis, Pessimism Is Natural but Realism Is Crucial @HumanProgress https://t.co/y00x7GI7Ja #HumanProgressData",Rohit Gupta,2020-04-20 22:48:22,"Santa Clara, CA",neutral,,,,
241,c8acb70c-ef29-4065-90b3-c60462d82af9,1252368887657541636,"Did you know?
The Dixi was the first car that BMW manufactured. https://t.co/xbzZ5cd82R",BMW Community,2020-04-20 22:49:45,,neutral,,,,
242,82532b62-3164-4773-9c8c-d8ae48ceba50,1252369074975240193,Opening Opportunities and Fighting Abuse — IJ’s Response to the COVID-19 Crisis https://t.co/BjhbcnKxmf,Rohit Gupta,2020-04-20 22:50:30,"Santa Clara, CA",neutral,,,,
243,9f55f144-5f1b-4d45-90ed-04ce9b5fea14,1252369505814114316,@G2esports @BMW G2's match against mad lions where Caps picked vayne!,Matthieu Simpson,2020-04-20 22:52:12,,neutral,,,,
244,ec5e4192-1d30-434d-9d01-78148fa53fce,1252369513263140865,@G2esports @BMW When caps locks in vayne and destroys,Diego Garcia,2020-04-20 22:52:14,,neutral,,,,
245,4e39c754-a06c-4a4a-8f0e-69b307ecf49b,1252369590253842433,"2011 BMW 128i 
Miles:141,000
Engine:V6 3.0L
Title:Clean
Price:$4500 obo 
Car fax:Clean
This car has no mechanical issues very nice ride for the summer..has a inline v6 motor no leaks everything works as should..for more info dm me thx https://t.co/RcCjJWMuRB",B R E A C H💔,2020-04-20 22:52:32,"Tuscaloosa, AL",neutral,,,,
246,b82b90bf-ed64-4d6a-9449-bae2ed3e875f,1252369662282567685,"Motivation Monday: Sleepah 💯

🖥️ https://t.co/djJchn1fTX
📸 Redlinesproject IG
🚗 @BMWUSA 

#BMW #M5 #M5Competition #blackcars #sleeper #Luxury #automotive #photography #photographer #PhotoOfTheDay #Blog #blogging #Website #Instagram #StayHome #Boston #cars #car #auto https://t.co/pfvIEVJpPH",redlinesproject,2020-04-20 22:52:50,Boston MA,neutral,,,,
247,66d86700-969d-4884-b88e-dabf7836265b,1252953113322942466,"“Whether you think you can, or think you can’t — you’re right.”  –Henry Ford, Ford Motor Company Founder",Prasetyo Anzery,2020-04-22 13:31:15,Pekanbaru,neutral,,,,
248,68a108c0-684d-4bb2-8262-f6f330611857,1252970918055378944,"Based on @RedHat #OpenShift and supported by #RedHat and #Sysdig technology, #Ford has improved #developer productivity, enhanced its security and compliance approach. Read the full story. @OpenShift @Ford  https://t.co/gJk6vI3nIw",Barbara Ann May,2020-04-22 14:42:00,London & Soulbury & Elsewhere ,neutral,,,,
249,71c0bad9-12de-448e-a719-370068d25cc8,1252980189686042624,"Based on Red Hat® @OpenShift® and supported by #RedHat and #Sysdig technology, Ford has improved developer productivity, enhanced its security and compliance approach. Read the full story. https://t.co/ielYKdjcWp",Alex Callejas,2020-04-22 15:18:51,México DF,neutral,,,,
250,6f132068-eb65-4cc1-bb15-c8d2668e71cf,1253002256145879041,"Ford Motor Company
NYSE: F
4.77 USD 0.00%",LEE,2020-04-22 16:46:32,in your mind,neutral,,,,
251,8964d7da-b4bd-4ce9-8da8-df4014474bf0,1253006605882396683,"Ford motor company $F market cap $19B. Burritos $24B. 
#BurritoNation
#HenryFord",Darius Bronze,2020-04-22 17:03:49,,neutral,,,,
252,886ba5e4-09ca-4561-a018-587e465da763,1253013852830261248,"Stocks with greater movement, last 15 minutes

$TWTR +/- 1.34% Twitter Inc.
$TER +/- 0.92% Teradyne Inc.
$HPQ +/- 0.82% HP Inc.
$AMAT +/- 0.68% Applied Materials Inc.
$F +/- 0.63% Ford Motor Company
https://t.co/Clv3lWHACE",tradingBotNyse,2020-04-22 17:32:37,Argentina,neutral,,,,
253,306f1280-d987-4bbb-a882-4d175af600db,1252896558472888320,Tesla Inc. $TSLA Trading Report https://t.co/FgtRNJo2ab Click for Buy/Sell,Stock Traders Daily,2020-04-22 09:46:31,La Jolla,neutral,,,,
254,c8c9916f-3853-4969-a6be-de3cfc8766b8,1252897467634352129,Directional Bias for Tesla Inc. $TSLA Trading Report https://t.co/0qnGYYU0xs Click for Details https://t.co/jGUOqWyuWW,Stock Traders Daily,2020-04-22 09:50:08,La Jolla,neutral,,,,
255,a3512114-a24a-4f71-8d59-c37550a634af,1252905645310980096,"Tesla, Inc. (TSLA) surprised the market with Q3 result. Bain capital changed the rating to Buy, as Tesla, Inc. (TSLA) has great fundamentals and its currently trading at a PE of 0.97 with a PEG of 0.48.",EquityMarketPredictor,2020-04-22 10:22:38,,neutral,,,,
256,e5b2205f-1550-4d06-b6c3-242143d23e2f,1252910365261742080,"Big boys coming in hot!

#apple #Tesla #COVID19 #medicalsupplies https://t.co/QgN0izNXIt",Hardeep Singh,2020-04-22 10:41:23,Singapore,neutral,,,,
257,71b8ad6a-eccb-4ebb-914f-7c41604a60b5,1252926156606771203,"$TSLA

TESLA INC : BOFA GLOBAL RESEARCH CUTS TO UNDERPERFORM FROM NEUTRAL, CUTS PRICE OBJECTIVE TO $485 FROM $500",Justin,2020-04-22 11:44:08,"Toronto, Ontario",neutral,,,,
258,dafdd333-3f32-4614-b095-e0ecaa6c53a9,1252928509678419969,"Tesla, Inc. (TSLA) surprised the market with Q3 result. Morgan Stanley changed the rating to Hold, as Tesla, Inc. (TSLA)  reflects limited EPS from core operations.",EquityMarketPredictor,2020-04-22 11:53:29,,neutral,,,,
259,df037b49-2253-4f5e-acd1-e0be4d1f3df5,1252953136559468545,"💪 Wall St Solver Power Rankings 💪
🥇 $AMZN ▪️ https://t.co/YJ0zftNqcc Inc.
🥈 $MSFT ▪️ Microsoft Corporation
🥉 $TSLA ▪️ Tesla Inc
Rankings ➡️ https://t.co/Kwu6r1EkES
https://t.co/Kwu6r1EkES",Wall St Solver,2020-04-22 13:31:21,,neutral,,,,
260,d579cb80-5737-4bbe-9a4d-a122bf4cb95f,1252968780617187328,"Tesla, Inc. (TSLA) surprised the market with Q3 result.  J.P. Morgan Chase changed the rating to Underperform, as Tesla, Inc. (TSLA) tumbled about 6% since the SEC hearing.",EquityMarketPredictor,2020-04-22 14:33:30,,neutral,,,,
261,ede4ca35-58cf-4f3e-98a5-87022914bf28,1252977505709031424,Tesla Motors Inc (TSLA) stock rose by 2.6634%! Currently priced at 705.01. https://t.co/3Xx8X9M1jh,EquityMongoose,2020-04-22 15:08:11,"Philadelphia, PA",neutral,,,,
262,1bab506a-f88e-447f-b9d1-c7ce7c7ef6be,1252991248924913664,"Tesla, Inc. (TSLA) surprised the market with Q4 result. Deutsche bank changed the rating to Underperform, as Tesla, Inc. (TSLA) tumbled about 6% since the SEC hearing.",EquityMarketPredictor,2020-04-22 16:02:47,,neutral,,,,
263,974bbc57-ecb2-4049-8871-75db9e89e579,1252999951203864581,"Tesla Inc is now $699.75 (1.9%) 💹
#TSLA #TSLAQ #Tesla #TeslaMotors #NASDAQ #EV #Automotive",Tesla Market Bot,2020-04-22 16:37:22,,neutral,,,,
264,f8c636ce-3aa9-449a-8191-ed67afae8b5e,1253022015591776257,"$TSLA is today ranked #5 in the Daily Gambiste Big Cap rating. Tesla, Inc.  - Common Stock is today top rated. Check the full Gambiste long term ratings here: https://t.co/RA0LXyNU1n",Gambiste,2020-04-22 18:05:03,,neutral,,,,
265,0c27e505-e86c-4386-9734-369b90f2eaee,1253034680011509761,@vermilionvixxxn Where did you work if you can say I’m a tech in the Phoenix area I’ve been a Honda tech for 33 years now,matt mazur,2020-04-22 18:55:22,,neutral,,,,
266,91c427f0-1bee-48c8-942e-2cf9cc914e66,1253034828095606785,@JTrainNeil Ford Chase. Dodge Chase. Ram Chase. Honda Chase. Toyota Chase. Jeep Chase. Chrysler Chase. Nissan Chase. Fiat Chase.,Puffed CheekPastries,2020-04-22 18:55:57,"California, USA",neutral,,,,
267,7a79090f-9b5c-4d82-8887-307580f21716,1253035310251982858,@GIrwinRacing Honda jackets?😂😂,willie cassidy,2020-04-22 18:57:52,"meath,ireland",neutral,,,,
268,b9ee41e7-60eb-40b3-906b-2f37cf48babe,1253035368682790921,@SocietyNews @ThePoke Nope. Not on mine. I read about this thing a few years ago and I checked my VW Polo at the time and it wasn’t the case.  I now have a Honda Jazz and it’s the same thing.,(((Queen Snowflake)))🇹🇹🕷,2020-04-22 18:58:06,West Sussex,neutral,,,,
269,4acaf926-1224-4253-89c0-b01f71dc372f,1253035450626985984,@Shaetonah Lol somebody plz buy this Honda 😂,Brianna Wormley,2020-04-22 18:58:26,"Atlanta,GA",neutral,,,,
270,fa8a82a6-af37-4dd7-8a96-0bef93a2e0b1,1253035605606498304,"When outside used to keep!!! 
Troy Riley walking away unscratched after flipping in the Carib Cement corner at Dover. 
#dmontiimages 
#autocapture 
#doverracewayjamaica 
#honda 
#crx
#crash
#accident @ Dover Raceway https://t.co/WuO4lWMSu0",DONAVAN MONTAGUE,2020-04-22 18:59:03,Kingston,neutral,,,,
271,e737163f-feaa-4ec8-b5f0-28e4a45b429e,1253035623025344512,Yuka Honda is on Instagram... whitepilled again,illustrious felon hosea,2020-04-22 18:59:07,"LI, NY",neutral,,,,
272,34b297c9-6586-446e-a3ba-0973d251f14f,1253035839912730625,@_ksalome He come in a Honda.,ʀoмᴇʟ,2020-04-22 18:59:59,,neutral,,,,
273,6c3d927e-3b0d-428c-b553-7c90f3cde950,1253035860833992704,"#fixed #starter @honda shitty design @ Lexington, Kentucky https://t.co/qHUZBO9p2s",Michael Golden,2020-04-22 19:00:04,Kentucky,neutral,,,,
274,26fb0dd4-42dd-482e-b14a-9b95812cfc1e,1253035884024389633,"Sales is now open online by appointment only! 
Shop our new offers: https://t.co/n64hISsiQB
.
.
#HondaUniverse #honda #hondausa #carshopping #newdeals #cardeals #discounts #onlineshopping https://t.co/3Qe0DdI9SE",Honda Universe,2020-04-22 19:00:09,"1085 Ocean Ave,  Lakewood, NJ",neutral,,,,
275,6fe82fce-b824-4f35-ab65-a044111e75dc,1253035957827207168,2018 Honda Civic For Sale in #Jamaica #usedcar #carforsale https://t.co/bhnrHbODwz,AutoAdsJa,2020-04-22 19:00:27,Jamaica,neutral,,,,
276,7888912f-cd38-4443-a493-cfa5430db899,1253036065759342598,@_mosquedaa u got a honda???,mariaaa ❣️,2020-04-22 19:00:53,,neutral,,,,
277,1b8237d7-790e-400e-b5ff-06a7afc299fc,1253036329966997506,If he wear these he smokes blacks and drives a 2001 Honda with no working a/c https://t.co/7MDs17Vzr5,✰Biyo,2020-04-22 19:01:56,Saturn dumbass,neutral,,,,
278,f1e349b2-e2ad-4386-b9a6-f94a91806106,1253036477103190020,y’all wanna see the 2002 honda accord w/ ac ?🌚,2002 honda accord w/ AC,2020-04-22 19:02:31,"Brooklyn, NY",neutral,,,,
279,81e255d8-2b19-4777-a4f8-05df974a1c16,1253061159953063937,#NowPlaying Love Song by Tesla #TuneIn https://t.co/WYEBllyx63 https://t.co/5biHV12Oyg,Auckland 80's,2020-04-22 20:40:35,Auckland. New Zealand,neutral,,,,
280,65f5a7f4-47fb-41ec-ae89-85617d80ae47,1253061188105244678,@Kiwiz Jigs on Tesla ps4 https://t.co/Oo96Ki82gb,Hello My Name Is Just Jigs,2020-04-22 20:40:42,,neutral,,,,
281,aea34297-8962-4473-ad10-586136355147,1253061196263104518,⚡️20th April. UK solar reached a peak of 9.68GW. This met 30% of the UK’s current energy demand. #EV #Electricvehicles #batterypower #solar #greenenergy #renewableenergy #renewables  #tesla #model3 #modelS #modelY #Roadster #pv #solarenergy #cleanair  #climatechange #airpollution https://t.co/ME3uAmHxgd,SuperCharged,2020-04-22 20:40:44,UK,neutral,,,,
282,b7f7b8d1-2a8c-428d-af4c-d209558b6826,1253061215309516800,"@4aminthemorning @smollbeantanj 😂😂 
""how to brush your teeth properly""
""Pronounce Tesla""
""Word cup song 2018""",Nerdy,2020-04-22 20:40:49,"London, England",neutral,,,,
283,4c9b6b58-086b-4763-80fd-14176651c00c,1253061259001462785,"@hellgate_mercy @andyswarbs @BMW_UK Given the range of a Tesla and fast charging then you don’t need a petrol engine.

hybrids are complex and inefficient because they contain 2 engine systems.",David Campaign,2020-04-22 20:40:59,"England, United Kingdom",neutral,,,,
284,5e810da6-8b72-4b68-aec3-d6a038891fa1,1253061347283283975,"@dinopontino @Gays4Tesla @Goldfiinger77 @jpr007 @EnzoXYZ @squawksquare @Tesla We don’t need A/C, heaters, computers, refrigerators, public transportation, toilets, showers, beds etc etc etc.",Eric,2020-04-22 20:41:20,"Orlando, FL",neutral,,,,
